user,lemak,protein,karbohidrat,gula,class
0,18.87,25.56,0.0,0.0,1
0,16.44,23.45,0.0,0.0,1
0,18.21,26.28,0.0,0.0,1
0,16.5,24.56,0.0,0.0,1
3,4.2,22.53,0.0,0.0,1
2,5.93,22.06,0.0,0.0,1
1,3.54,22.27,0.0,0.0,1
2,3.88,23.07,0.0,0.0,1
0,6.22,30.87,0.0,0.0,0
0,7.76,29.07,0.0,0.0,0
3,4.96,29.34,0.0,0.0,1
0,5.73,29.44,0.0,0.0,0
1,4.67,28.45,0.0,0.0,1
1,4.11,29.59,0.0,0.0,1
1,4.65,31.61,0.0,0.0,1
2,6.43,34.46,0.0,0.0,1
1,4.31,22.19,0.0,0.0,1
1,6.0,33.15,0.0,0.0,1
1,3.84,21.57,0.0,0.0,1
2,3.0,22.6,0.0,0.0,1
0,4.71,29.73,0.0,0.0,0
2,5.04,22.33,0.0,0.0,1
1,8.39,29.04,0.0,0.0,1
2,6.52,22.12,0.0,0.0,1
1,7.36,34.66,0.0,0.0,1
0,4.19,22.11,0.0,0.0,0
0,5.72,28.0,0.0,0.0,0
3,7.73,34.34,0.0,0.0,1
2,7.09,29.3,0.0,0.0,1
0,5.15,22.93,0.0,0.0,0
2,5.45,31.82,0.0,0.0,1
3,4.09,22.91,0.0,0.0,1
1,5.84,29.42,0.0,0.0,1
2,4.08,22.09,0.0,0.0,1
0,5.05,21.96,0.0,0.0,0
2,4.06,21.69,0.0,0.0,1
2,8.37,34.72,0.0,0.0,1
0,6.79,33.13,0.0,0.0,0
3,3.38,22.88,0.0,0.0,1
3,4.78,22.69,0.0,0.0,1
1,4.96,22.22,0.0,0.0,1
0,6.77,27.56,0.0,0.0,0
3,5.3,29.87,0.0,0.0,1
0,6.25,32.04,0.0,0.0,0
1,9.02,34.22,0.0,0.0,1
2,5.91,22.12,0.0,0.0,1
2,7.07,22.17,0.0,0.0,1
1,4.62,21.91,0.0,0.0,1
2,9.05,28.29,0.0,0.0,1
1,6.43,22.78,0.0,0.0,1
1,9.1,29.01,0.0,0.0,1
0,6.72,29.51,0.0,0.0,0
2,8.45,29.16,0.0,0.0,1
1,3.32,22.26,0.0,0.0,1
1,3.61,21.45,0.0,0.0,1
1,6.35,34.6,0.0,0.0,1
0,5.21,33.18,0.0,0.0,0
2,2.62,22.31,0.0,0.0,1
1,3.37,23.13,0.0,0.0,1
3,3.66,22.18,0.0,0.0,1
1,7.63,29.58,0.0,0.0,1
0,4.05,11.71,1.99,0.0,0
1,5.63,21.26,0.0,0.0,1
2,9.73,26.34,0.0,0.0,1
0,7.06,21.17,0.0,0.0,0
0,6.95,27.17,0.0,0.0,0
3,4.21,21.34,0.0,0.0,1
3,3.95,21.07,0.0,0.0,1
0,4.55,20.76,0.0,0.0,0
3,3.35,21.38,0.0,0.0,1
2,7.4,27.89,0.0,0.0,1
2,6.48,27.96,0.0,0.0,1
2,5.47,21.57,0.0,0.0,1
3,5.0,21.43,0.0,0.0,1
2,22.15,18.12,0.12,0.0,1
1,22.21,17.77,0.0,0.0,1
3,19.47,28.66,0.0,0.0,2
0,6.1,10.72,76.04,0.65,1
3,9.5,12.6,72.0,0.92,2
3,6.53,0.46,74.64,39.15,2
1,13.12,24.29,47.24,32.86,2
1,13.18,18.49,57.27,33.04,2
0,8.99,22.35,52.47,22.67,2
3,20.78,5.88,64.69,44.29,3
2,7.87,22.5,54.3,26.26,3
0,11.95,3.78,73.01,37.81,2
0,14.19,7.72,51.68,27.03,2
3,32.35,2.94,56.82,8.82,2
3,21.11,7.95,67.26,7.2,2
2,34.02,7.5,55.16,0.55,1
2,12.5,25.0,50.5,28.75,3
1,10.79,21.91,50.3,28.71,3
1,3.11,14.15,69.63,30.07,2
2,9.27,6.21,57.87,33.4,2
0,8.92,16.19,60.21,25.0,2
2,12.19,20.75,52.49,16.9,3
0,22.15,8.68,65.49,8.82,1
0,22.22,8.08,64.7,7.05,1
1,3.1,8.2,71.04,0.25,1
0,7.35,26.5,53.15,1.8,1
3,30.22,8.38,57.26,0.3,2
3,29.59,2.28,63.84,0.92,2
0,22.33,6.62,67.38,1.21,1
0,29.81,4.13,57.97,9.75,1
3,14.0,30.0,45.0,27.0,3
2,7.69,16.67,63.42,42.31,2
2,15.71,18.57,53.26,17.14,3
0,9.23,17.88,59.58,27.3,2
1,12.5,5.55,69.4,20.8,2
2,17.5,7.17,66.27,30.0,2
3,15.2,11.79,68.26,4.76,2
2,20.0,8.6,60.13,34.0,2
1,6.67,6.67,75.47,31.54,2
0,23.3,5.32,60.43,4.04,1
1,15.0,15.0,62.78,20.0,2
1,7.5,0.0,86.9,65.0,2
0,10.0,5.0,69.78,25.0,1
0,15.14,12.34,66.36,6.02,2
0,10.93,9.38,66.72,32.45,2
2,25.91,1.34,69.23,3.36,2
3,5.88,14.71,65.44,31.62,3
1,8.33,4.17,79.17,29.17,2
1,22.86,9.14,61.14,33.14,2
1,11.43,5.71,74.29,40.0,2
1,11.43,5.71,72.27,42.86,2
3,20.42,7.52,64.96,37.61,3
1,2.8,8.2,81.5,0.6,0
3,17.64,7.05,70.07,38.8,3
3,10.53,13.16,58.84,26.32,3
0,24.74,5.3,65.34,4.08,1
2,35.39,6.72,53.54,0.34,1
1,6.67,3.52,78.62,4.22,1
0,14.11,14.11,62.2,14.11,2
3,15.17,30.34,38.4,15.17,3
0,12.0,28.0,48.73,34.89,2
3,17.86,7.14,59.09,21.43,3
0,5.0,10.0,82.64,0.0,1
1,0.61,1.16,4.29,0.09,0
0,1.21,2.58,4.35,0.42,0
2,0.26,2.08,5.25,0.34,0
0,1.02,2.86,6.94,0.41,0
2,1.22,2.86,7.35,1.63,0
1,1.22,2.04,8.16,0.82,0
1,1.19,3.17,12.7,1.59,0
3,1.98,3.17,9.52,1.59,1
2,1.59,2.38,8.73,0.79,0
0,1.02,2.45,5.31,1.63,0
0,1.02,2.86,7.76,1.22,0
0,0.41,0.82,9.39,6.53,0
3,0.82,3.8,4.28,0.32,0
3,0.66,0.98,2.62,0.66,0
1,0.0,0.98,9.18,5.57,0
2,0.0,0.0,9.38,6.25,1
1,1.56,0.0,6.25,6.25,0
2,0.0,0.0,9.38,6.25,1
3,0.0,3.13,9.38,6.25,1
1,0.79,6.35,19.05,1.59,0
0,1.15,1.54,10.0,7.7,0
0,1.98,1.1,7.63,0.25,0
0,2.5,10.89,70.95,0.85,0
0,3.94,2.61,8.28,0.23,0
1,4.23,2.33,5.68,0.0,0
1,1.34,3.29,3.84,0.34,0
1,0.95,3.26,4.99,1.22,0
1,0.13,0.36,60.61,30.54,1
0,0.89,1.13,6.36,3.5,0
1,0.23,1.25,22.04,9.82,0
0,16.7,1.0,13.3,4.25,0
2,0.02,0.27,38.22,18.75,1
0,1.05,1.36,28.22,11.83,1
2,9.51,3.14,11.14,1.95,1
3,8.43,2.7,10.65,1.3,1
2,8.26,2.92,11.72,1.4,1
2,0.43,0.95,46.08,38.37,1
2,0.67,0.91,39.95,35.29,1
3,0.52,1.0,37.92,30.95,2
0,1.41,0.44,29.45,23.49,1
2,16.02,6.31,22.02,17.07,2
0,0.51,1.16,10.28,2.78,0
1,2.57,0.67,5.01,0.0,0
1,0.96,2.81,7.94,1.22,0
1,0.91,0.62,4.87,1.83,0
0,10.9,2.23,46.13,13.2,1
1,3.7,5.44,15.89,0.99,0
2,50.89,1.09,10.05,8.98,1
2,0.67,0.59,5.04,2.17,0
0,3.7,5.44,15.89,0.99,0
0,11.2,5.2,45.0,18.5,1
0,8.4,6.4,41.4,11.5,1
3,8.1,6.5,43.7,11.9,2
1,7.4,5.3,39.9,10.1,1
1,8.2,5.5,39.9,11.2,1
1,7.1,5.0,43.4,15.6,1
0,7.7,5.0,43.1,14.9,1
1,11.6,4.8,52.2,21.0,2
0,11.0,5.0,50.0,16.8,1
2,8.7,5.5,41.7,9.1,1
2,10.9,6.6,39.0,2.9,1
1,11.9,5.5,49.5,18.2,2
1,7.9,4.7,41.8,4.7,1
3,10.5,4.3,44.4,10.9,2
2,12.2,5.8,43.4,11.5,2
0,10.55,6.6,39.8,2.7,1
0,10.2,10.8,37.0,2.7,1
2,9.2,10.5,72.4,5.4,2
1,7.8,6.2,43.6,10.0,1
3,8.6,6.6,44.1,10.5,2
1,9.3,11.0,71.6,2.9,1
2,8.3,6.6,37.6,3.6,1
1,12.2,5.5,41.4,9.2,1
0,10.9,6.2,43.3,5.9,1
1,8.7,5.5,41.6,9.3,1
1,11.9,5.8,44.5,15.8,2
1,13.6,6.5,37.4,4.7,1
3,24.1,4.5,67.7,32.4,3
3,27.0,5.8,63.8,31.8,3
2,27.1,5.1,64.8,29.6,2
2,19.1,4.2,72.3,35.4,2
1,21.4,8.1,66.0,31.1,2
0,25.8,3.5,64.1,35.8,2
2,35.3,8.1,52.2,30.9,2
0,21.6,4.6,70.0,28.9,2
1,24.2,4.5,67.3,32.0,2
0,22.9,5.7,68.0,20.7,2
0,18.1,5.7,71.7,31.6,2
0,15.4,5.0,74.0,33.9,2
0,18.1,8.1,63.86,26.6,2
3,16.3,7.2,67.0,27.2,3
2,15.2,7.7,67.0,24.8,2
0,14.2,5.6,75.3,25.4,2
0,24.1,3.0,70.0,41.1,2
1,15.6,5.6,74.2,26.7,2
1,14.2,5.6,75.3,25.4,2
0,16.0,5.3,69.9,36.2,2
3,14.4,6.1,69.1,32.3,3
2,25.9,8.1,59.5,13.4,2
0,24.0,8.4,61.3,14.1,2
2,25.4,8.4,59.8,14.2,2
1,27.2,5.5,63.0,34.0,2
2,30.4,4.7,61.8,31.6,2
0,29.3,5.7,61.5,28.4,2
2,27.5,4.3,64.0,31.2,2
0,23.1,5.2,68.0,31.0,2
3,24.1,6.4,65.3,32.3,3
0,28.3,5.5,62.7,30.1,2
2,28.9,6.0,60.8,30.2,2
0,25.5,5.1,65.0,33.5,2
3,23.9,4.75,68.55,35.3,3
0,20.7,4.2,67.4,29.9,2
1,22.4,6.8,66.3,7.3,2
3,21.2,6.0,66.4,8.0,2
0,19.8,7.3,67.4,10.7,2
1,20.4,7.1,65.9,12.0,2
3,22.1,5.5,66.2,8.9,2
0,13.9,6.1,73.1,10.1,2
3,21.3,6.5,66.0,14.0,3
1,22.2,6.0,65.0,9.5,2
1,21.3,6.5,67.0,29.9,2
3,24.1,3.9,68.3,37.9,3
1,20.5,5.5,70.0,33.9,2
1,24.8,4.6,67.6,38.5,2
2,26.5,4.4,64.7,33.7,2
2,26.2,4.2,65.5,33.2,2
0,27.2,4.3,65.4,38.9,2
0,28.0,3.5,61.4,34.5,2
2,25.8,4.0,66.6,37.3,2
3,25.4,2.9,66.7,42.0,3
1,31.1,7.2,57.6,30.3,2
3,29.4,3.6,64.2,42.7,3
2,18.8,6.0,73.1,25.7,2
3,17.0,5.6,73.7,34.1,3
3,27.1,2.6,68.8,53.0,3
0,21.5,4.3,70.1,39.9,2
0,23.6,4.1,68.8,33.8,2
0,23.1,4.2,68.7,31.8,2
0,23.8,5.5,66.4,33.1,2
3,23.5,4.1,68.6,33.8,3
1,23.7,4.0,68.3,39.7,2
0,27.3,2.4,68.6,51.2,2
1,30.2,7.1,60.6,40.8,2
1,28.2,5.0,62.5,33.0,2
2,27.7,2.9,66.7,44.3,2
1,28.4,6.9,59.2,34.5,2
2,31.4,6.8,60.0,41.4,2
0,13.2,7.3,73.9,26.0,2
2,19.3,5.3,71.3,31.4,2
1,17.7,4.7,74.3,33.5,2
1,12.9,7.4,75.6,22.8,2
3,12.9,7.4,75.6,20.5,3
1,20.5,5.1,70.1,26.0,2
0,12.8,4.9,77.9,32.9,2
3,17.4,5.0,73.9,28.2,3
2,18.3,6.5,69.5,35.6,2
3,23.8,10.6,60.2,11.6,3
0,22.05,5.1,67.7,28.7,2
0,23.1,4.4,69.1,26.6,2
3,13.3,4.7,77.7,40.3,3
1,20.1,4.5,71.2,39.3,2
1,17.0,7.5,71.3,32.9,2
3,19.1,4.0,72.2,39.7,3
3,20.1,4.5,65.1,31.5,3
0,17.9,4.5,73.2,34.8,2
2,17.8,4.0,74.3,39.2,2
0,15.4,5.2,75.0,34.5,2
1,20.1,4.1,72.4,27.0,2
0,17.2,5.2,73.9,25.8,2
3,20.0,7.0,68.8,31.7,3
2,30.6,6.3,59.3,23.2,2
1,32.1,5.6,59.2,26.5,2
0,31.0,6.1,59.9,26.5,2
0,31.7,5.0,59.0,22.5,2
1,32.6,5.0,58.7,22.5,2
1,21.8,6.7,67.1,23.9,2
0,22.1,3.6,66.2,36.9,2
1,19.3,4.5,71.0,32.0,2
2,20.2,3.8,69.9,41.2,2
1,23.7,5.5,65.0,8.4,2
1,23.0,6.5,64.4,7.2,2
1,20.6,5.7,67.7,9.7,2
3,24.3,6.6,62.6,4.1,2
1,20.0,8.3,66.1,9.0,2
1,19.5,7.3,67.0,8.6,2
1,22.5,8.0,61.3,5.4,2
2,23.6,6.5,63.0,6.6,2
2,23.1,6.6,64.3,6.8,2
1,29.6,5.1,59.8,6.5,2
3,11.3,6.6,77.1,8.4,2
1,16.0,7.2,70.4,7.5,2
0,19.0,6.4,71.6,8.0,1
2,18.5,7.6,68.4,13.7,2
0,20.5,7.6,66.8,8.0,1
3,24.4,6.3,63.2,3.1,2
3,14.0,8.0,72.8,5.2,2
3,24.4,4.5,66.3,29.9,3
0,18.0,5.4,71.0,36.3,2
1,18.3,4.0,72.3,31.1,2
2,20.1,4.5,73.2,33.6,2
0,15.0,4.5,78.1,37.2,2
3,5.3,6.5,87.7,31.6,2
1,5.3,6.5,87.7,31.6,2
3,20.4,7.6,67.0,15.0,3
2,20.4,8.4,66.5,11.7,2
1,22.0,7.6,65.7,11.6,2
1,19.9,8.6,63.5,10.0,2
1,20.0,8.6,65.7,12.9,2
2,0.4,7.5,84.4,9.3,1
2,10.8,4.4,70.5,28.0,2
2,10.9,4.0,70.9,27.6,2
0,10.5,4.5,69.4,35.5,2
2,14.1,4.7,67.8,26.2,2
3,7.4,4.4,73.0,29.3,2
2,9.8,4.9,69.3,38.3,2
0,11.5,3.9,70.6,31.8,2
3,10.5,4.7,70.6,28.6,3
2,9.6,4.0,72.3,31.3,2
1,10.6,4.5,70.2,27.5,2
0,6.8,3.9,74.3,32.4,1
3,9.7,3.9,72.3,30.8,2
2,9.8,4.1,71.8,30.5,2
3,9.7,3.9,72.1,30.6,2
0,10.8,4.4,69.8,24.7,2
0,10.9,4.6,69.4,23.5,2
3,11.2,4.0,70.8,30.3,3
2,11.3,4.0,70.0,23.9,2
3,11.3,4.0,70.1,23.9,3
1,11.0,4.8,79.0,33.4,2
1,11.6,5.0,78.9,35.8,2
0,11.8,4.7,79.1,35.3,2
0,9.4,6.4,73.7,4.3,1
2,7.6,6.8,75.4,0.6,1
1,8.0,7.1,74.3,3.5,1
3,8.7,6.2,74.8,4.3,2
2,9.4,9.0,75.4,20.8,2
2,10.0,10.9,73.8,10.6,2
3,10.5,4.1,70.8,28.6,3
3,11.3,4.1,70.2,23.4,3
2,25.4,3.8,68.3,44.2,2
0,22.0,5.7,67.6,32.9,2
3,25.3,3.8,68.3,43.5,3
2,25.1,5.7,65.1,27.8,2
1,20.4,5.3,70.0,33.1,2
0,19.3,4.5,71.0,32.0,2
3,25.3,3.8,68.1,43.9,3
1,25.3,3.8,68.3,44.3,2
0,24.4,4.5,66.3,29.9,2
2,18.0,5.4,71.0,36.3,2
0,25.3,3.8,68.3,44.2,2
1,34.1,6.1,55.7,25.4,2
3,24.1,5.4,66.0,34.0,3
3,16.9,6.0,72.8,35.8,3
2,22.0,7.4,65.7,32.3,2
3,20.2,3.8,69.9,41.2,3
3,27.6,3.2,68.5,0.8,2
2,16.4,7.1,73.6,23.2,2
2,15.7,7.1,73.9,22.6,2
3,18.8,4.9,72.6,37.6,3
1,18.8,4.7,73.7,37.8,2
0,11.9,4.8,78.1,37.6,2
1,17.5,5.0,71.0,32.5,2
1,23.7,5.5,66.5,30.5,2
0,25.5,5.7,65.5,30.4,2
0,18.3,6.5,69.5,35.6,2
0,31.4,6.0,58.6,1.5,1
1,27.5,5.7,63.3,0.4,1
2,27.0,6.0,63.5,0.6,1
2,33.5,3.4,61.2,0.4,1
2,30.8,9.5,55.8,1.7,2
2,33.5,5.9,57.3,1.1,2
0,23.9,4.9,68.3,1.2,1
1,23.1,4.9,70.0,1.2,1
1,17.8,7.0,71.6,1.3,1
2,15.5,6.5,75.3,1.2,2
2,16.8,5.9,74.0,1.4,2
2,25.7,3.9,70.0,41.0,2
3,17.4,4.0,72.9,31.5,3
3,24.7,8.7,62.6,1.3,2
2,24.7,8.6,63.1,1.4,2
1,26.3,11.4,57.4,0.5,1
2,22.0,9.5,57.6,1.2,2
2,26.85,9.55,59.25,1.2,2
3,25.0,9.7,60.5,1.5,2
1,25.9,9.0,60.8,0.9,1
1,23.2,11.0,61.0,0.5,1
1,21.3,10.8,63.7,1.0,2
2,26.1,8.3,61.2,1.0,2
0,24.6,8.4,62.4,0.7,1
0,26.5,10.7,58.2,0.5,1
2,23.8,8.6,64.1,1.4,2
3,25.1,8.5,62.0,1.6,2
3,25.0,8.8,61.9,0.8,2
0,13.6,9.7,72.0,1.2,1
2,17.4,8.5,65.3,2.7,2
0,14.6,13.3,67.0,0.8,1
1,17.3,10.9,67.9,0.6,1
0,15.2,9.0,66.7,2.2,1
2,20.6,8.55,65.7,2.15,2
0,11.5,5.6,74.0,2.3,1
2,24.5,10.8,59.0,9.0,2
3,23.8,10.6,60.2,11.6,3
1,23.0,7.8,62.6,14.3,2
0,8.2,5.5,39.6,10.3,1
1,10.1,5.8,44.8,13.1,2
3,19.1,4.3,72.3,40.4,3
1,19.3,4.9,73.8,37.2,2
3,12.2,5.9,76.3,26.9,3
1,20.1,7.1,67.7,30.9,2
2,24.5,10.8,59.0,9.0,2
0,17.5,4.9,73.5,29.7,2
2,28.8,6.0,62.2,22.6,2
3,3.7,7.3,78.0,26.4,2
1,18.4,6.5,71.2,31.3,2
1,20.1,4.8,68.9,30.1,2
0,15.7,7.2,74.3,22.3,2
0,19.4,4.9,71.3,38.4,2
3,18.3,4.9,73.9,36.9,3
2,13.2,5.9,75.7,22.0,2
3,16.4,5.1,73.9,31.4,3
2,20.1,7.1,67.7,30.9,2
0,27.0,5.6,63.6,1.2,1
3,22.7,6.7,66.6,1.2,2
1,24.8,5.3,65.9,1.1,1
1,26.3,11.4,57.4,0.5,1
2,14.5,13.3,67.0,0.8,2
3,9.3,8.6,76.1,2.4,2
1,9.0,8.2,76.1,1.6,1
0,9.6,8.4,75.1,2.1,1
3,9.2,7.85,46.13,2.93,1
3,13.2,6.36,45.35,4.15,2
0,6.7,10.2,46.21,3.4,1
2,5.8,10.65,55.77,3.55,2
3,25.8,3.5,64.1,35.8,3
1,35.3,8.1,52.9,30.9,2
1,24.1,3.0,70.09,41.1,2
2,20.4,7.1,67.6,12.0,2
0,23.5,4.1,68.83,33.8,2
2,24.2,4.5,67.87,32.0,2
0,9.76,9.76,45.89,2.44,0
0,13.0,3.71,69.37,33.42,2
0,11.14,3.71,74.3,29.71,2
2,9.68,2.77,61.58,38.73,2
0,13.24,2.94,76.17,41.18,2
0,18.29,2.61,55.62,31.36,2
1,31.03,10.34,50.52,0.0,1
3,5.71,5.71,77.96,22.86,2
3,16.03,9.62,57.29,0.0,2
0,3.57,7.14,49.16,4.29,0
3,1.9,5.71,57.32,8.57,2
1,7.45,11.25,46.36,2.72,1
0,5.65,9.62,50.43,3.55,1
0,17.84,7.29,68.37,10.43,2
1,22.55,3.02,61.22,45.16,2
2,14.0,5.37,75.99,21.65,2
2,27.59,3.45,65.99,51.72,2
1,3.61,11.69,47.31,6.9,1
3,4.38,12.38,44.93,5.92,2
1,16.67,8.33,63.49,11.11,2
3,5.29,7.05,44.38,14.11,2
1,0.0,13.16,33.88,2.63,1
0,0.0,14.3,36.82,2.86,0
2,1.04,8.33,49.1,0.0,0
3,0.0,9.3,54.52,9.3,2
1,1.75,7.02,50.17,1.75,1
1,3.49,9.3,46.5,9.3,1
2,1.24,9.9,47.47,8.66,1
0,6.17,7.4,74.69,7.4,1
1,1.32,10.53,74.11,10.53,2
1,16.13,6.45,67.66,12.9,2
0,21.18,14.12,54.59,9.41,2
0,7.14,7.14,72.81,0.0,0
0,17.65,2.94,63.52,38.24,2
1,19.35,3.23,63.26,40.32,2
2,18.18,4.55,63.26,40.91,2
2,17.71,10.16,65.67,1.18,2
0,17.89,2.19,76.03,49.0,2
1,30.42,4.06,62.82,40.99,2
1,24.18,0.0,74.39,42.31,2
3,20.47,2.66,74.61,46.68,3
1,10.7,3.13,52.83,8.36,2
0,5.24,4.31,45.78,3.53,0
1,8.02,5.4,51.15,11.3,2
0,9.34,7.25,49.09,9.81,1
2,6.4,7.99,55.1,9.53,2
2,2.65,3.34,50.47,6.87,1
1,8.2,5.65,40.24,2.98,1
3,11.6,11.8,44.29,4.2,2
3,15.41,2.5,76.94,3.9,2
1,15.84,11.25,66.3,0.86,1
2,8.84,2.72,43.05,1.73,1
1,4.55,3.31,40.32,4.06,1
2,7.37,10.04,53.58,15.38,2
1,10.04,4.02,64.62,32.14,2
0,22.5,10.0,51.08,25.0,2
1,10.58,7.05,70.54,21.16,2
0,10.42,4.17,78.16,37.5,2
3,8.2,5.65,40.24,2.98,1
2,15.92,10.91,67.18,0.8,2
0,17.89,2.19,76.03,49.0,2
2,18.79,2.19,77.34,49.43,2
0,24.18,0.0,74.39,42.31,2
3,30.42,4.06,62.82,40.99,3
0,15.63,12.06,64.29,1.0,1
0,16.11,11.71,66.2,0.69,1
0,16.82,9.56,67.2,2.4,1
2,18.42,9.42,65.81,1.03,2
2,17.29,11.16,64.7,0.83,2
2,18.93,9.67,65.11,0.86,1
0,10.7,3.13,52.83,8.36,1
1,22.15,3.13,71.88,43.94,2
3,2.65,3.34,50.47,6.87,2
0,4.47,3.81,46.13,3.34,0
2,6.4,7.99,55.1,9.53,2
0,8.02,5.4,51.15,11.3,1
3,9.34,7.25,49.09,9.81,2
2,11.6,11.8,44.29,4.2,2
0,4.55,3.31,40.32,4.06,0
1,8.22,2.99,40.54,1.73,1
0,18.93,7.63,67.57,0.0,1
3,3.08,0.01,43.2,5.1,2
1,5.0,0.01,52.9,14.6,2
0,5.0,0.01,52.1,17.1,1
3,4.9,0.01,45.8,6.5,2
1,2.98,0.01,60.16,9.6,1
3,4.07,0.01,50.7,6.91,2
1,3.5,0.01,47.2,7.4,1
3,3.53,0.01,50.3,4.7,2
0,3.4,0.01,45.0,3.1,0
1,3.4,0.01,46.9,3.4,1
2,4.08,0.01,49.9,7.21,1
0,3.1,0.01,44.7,2.8,0
3,5.1,0.01,50.2,5.1,2
3,1.9,0.01,45.6,4.4,1
1,2.8,0.01,48.4,3.1,0
1,4.81,0.01,46.1,7.21,1
3,8.7,0.01,50.7,4.8,2
2,3.71,0.01,50.0,7.71,1
0,3.5,0.01,47.7,8.1,1
2,3.7,0.01,46.5,7.2,1
3,4.23,13.36,43.34,6.39,2
3,13.8,6.9,74.1,23.3,3
0,0.0,0.82,4.12,2.88,0
3,0.0,0.82,4.12,2.88,1
1,0.0,0.41,4.53,3.29,0
1,0.0,0.82,4.12,2.88,0
1,0.0,0.82,4.53,3.7,0
2,0.0,0.82,4.12,3.29,0
3,0.0,0.82,4.53,3.29,1
3,0.0,0.82,4.53,3.29,1
0,0.0,0.82,4.12,3.29,0
3,0.0,0.82,4.12,3.29,1
0,0.0,0.0,3.33,3.33,0
1,0.0,0.0,6.67,3.33,0
2,0.0,0.41,2.88,2.06,0
0,0.0,0.82,4.53,3.29,0
0,0.0,0.82,5.39,3.29,0
1,1.39,15.34,46.24,0.0,0
1,0.17,1.86,5.62,0.0,0
2,0.08,1.75,19.16,0.91,0
3,10.3,3.24,33.99,1.16,2
1,8.92,2.16,35.58,12.9,1
2,11.1,1.7,25.52,6.46,2
3,3.58,1.36,30.72,7.65,2
3,1.85,1.99,23.44,0.31,0
1,5.84,2.47,25.01,0.37,0
3,0.07,2.04,17.98,0.23,0
2,7.47,2.56,22.22,0.34,0
0,3.42,2.4,24.31,0.21,0
0,10.0,2.7,22.95,0.49,0
2,0.07,0.8,7.0,6.05,1
1,0.1,0.33,4.83,0.0,0
1,0.4,0.8,4.56,1.6,0
3,0.04,0.49,8.13,5.37,1
2,5.01,1.97,13.29,1.76,1
3,1.27,10.84,76.02,4.27,2
3,3.2,2.82,22.03,0.0,1
1,1.37,10.42,76.31,1.53,1
1,3.7,2.94,25.67,0.26,0
3,10.67,12.73,46.66,6.43,2
0,4.99,6.68,23.1,1.57,0
3,12.54,9.21,33.63,1.3,2
0,12.79,9.4,33.46,1.66,1
3,1.88,11.6,71.51,4.97,2
3,1.78,12.32,72.2,4.95,2
0,1.97,10.9,73.77,11.27,1
3,1.75,7.02,74.68,1.75,1
2,9.98,8.73,50.72,3.74,1
1,5.52,8.28,13.28,2.76,0
3,4.03,13.1,52.06,5.04,2
3,9.45,10.24,27.29,7.87,2
0,6.56,11.48,70.75,8.2,1
1,2.7,12.53,70.26,6.7,1
0,1.62,10.62,76.45,3.83,1
3,4.22,5.06,21.61,3.8,1
2,22.45,18.66,14.23,0.0,1
0,2.38,3.27,22.74,1.79,0
0,4.2,5.5,19.7,3.6,0
2,3.7,4.3,17.0,1.3,1
2,3.51,8.77,73.88,5.26,2
3,6.14,5.26,29.64,1.75,1
0,5.51,7.87,21.74,3.94,0
3,5.51,9.45,31.89,3.94,1
0,12.6,7.87,20.67,7.87,1
3,0.88,10.53,76.14,1.75,2
1,2.6,4.7,16.3,2.9,0
1,10.47,6.98,6.78,0.26,0
3,22.13,9.54,21.57,3.1,1
0,8.53,7.96,6.96,0.18,0
3,11.1,6.89,6.96,0.28,1
2,22.9,9.29,21.07,3.1,1
2,27.0,10.8,57.0,57.0,3
3,27.0,10.8,57.0,57.0,3
1,6.83,2.73,14.42,14.42,1
0,7.1,2.72,14.34,14.34,1
2,26.0,12.9,52.0,52.0,3
1,26.1,11.3,57.0,57.0,2
1,25.1,10.8,57.1,57.1,2
0,25.7,11.1,56.3,56.3,2
1,21.0,15.7,56.0,56.0,2
2,27.65,15.36,52.2,52.2,3
2,25.6,12.5,55.6,55.6,3
1,26.0,14.0,51.0,51.0,2
0,3.34,1.97,7.21,7.23,0
0,3.34,1.97,7.19,7.21,0
0,3.48,1.38,7.39,7.39,0
1,27.0,10.8,57.0,57.0,2
3,0.0,1.06,20.41,14.27,1
3,27.76,8.26,57.61,1.6,2
1,31.8,3.4,13.4,0.0,0
0,18.6,21.7,0.9,0.0,1
1,0.5,3.8,0.0,0.0,0
0,8.3,20.1,0.0,0.0,0
2,3.1,25.6,0.0,0.0,1
2,5.34,69.86,0.0,0.0,1
2,23.3,19.6,0.0,0.0,1
3,0.5,26.5,0.0,0.0,1
1,21.7,19.0,0.0,0.0,1
1,3.9,18.4,2.0,0.0,0
3,100.0,0.0,0.0,0.0,1
1,1.07,0.84,9.84,3.65,0
1,1.75,15.5,0.0,0.0,0
0,0.0,0.7,10.4,0.0,0
1,84.4,6.7,0.0,0.0,0
2,31.4,10.8,0.0,0.0,1
1,3.9,15.0,6.8,0.0,0
0,0.7,3.8,4.8,0.0,0
1,22.8,13.7,0.0,0.0,1
3,1.6,17.1,0.0,0.0,1
3,0.8,2.4,8.6,0.0,0
1,0.7,13.5,4.7,0.0,0
2,0.2,1.1,12.3,0.0,0
0,0.5,0.4,12.2,0.0,0
0,5.3,11.7,0.0,0.0,0
0,0.8,3.0,6.3,0.0,0
3,0.8,11.3,2.6,0.0,1
0,6.6,60.4,2.8,0.0,0
1,1.93,9.6,4.47,0.0,0
1,34.6,44.5,0.0,0.0,1
3,0.1,0.4,8.7,0.0,0
0,0.8,17.9,0.0,0.0,0
